user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42067029773,US,11,9,32,,FALSE,TRUE,FALSE,FALSE,0,584,72,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40267348615,US,10,2,11,,FALSE,TRUE,FALSE,FALSE,0,525,77,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41473079863,US,11,2,29,,FALSE,TRUE,FALSE,FALSE,0,607,71,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42252485654,US,10,1,86,,FALSE,TRUE,FALSE,FALSE,0,572,72,3
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39403697126,US,10,1,11,,FALSE,TRUE,FALSE,FALSE,0,444,27,2
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41079207367,US,15,11,9,,FALSE,FALSE,FALSE,FALSE,0,594,64,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40819769585,US,14,9,1,,FALSE,TRUE,FALSE,FALSE,0,550,75,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40361694100,US,13,9,4,,FALSE,TRUE,FALSE,FALSE,0,541,39,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43853505214,US,17,9,6,,FALSE,TRUE,FALSE,FALSE,0,539,79,2
