label,counter,user_id,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count,avg_comment,avg_like,avg_post_len,avg_#,avg_@,var_comment,var_like,var_post_len,var_#,var_@
1,1290,26555275,12,13,17,1,0,0,1,1,13,97,3029498,9017,402,51802,45,0,0,204604,1317839655,2459,0,0
1,1291,11830955,11,12,44,1,0,0,1,0,7,0,154253327,500,0,2021893,189,0,0,0,-2147483648,51977,0,1
1,1292,1771001302,17,15,117,0,0,0,0,1,5,220,1005925,6104,176,27504,113,0,0,37564,292720950,21854,8,0
1,1293,1818392454,8,11,38,1,0,0,1,0,1,759,764056,974,321,33034,169,0,0,128296,537970520,25330,1,1
1,1294,13864937,15,0,0,1,0,0,1,0,0,2237,11883035,68,3519,366081,64,0,0,41018903,-2147483648,4375,0,1
1,1295,250131908,8,8,114,1,0,0,1,1,3,45,12348798,1987,2460,180155,162,1,0,7326050,-2147483648,11249,1,1
1,1296,212742998,11,12,12,1,0,0,1,0,0,1259,59585612,2366,13978,1896018,91,0,0,176079525,-2147483648,14289,0,1
1,1297,624168435,9,4,22,1,0,0,1,1,7,179,4022983,146,1325,113460,121,0,0,1902735,-2147483648,16593,0,0
1,1298,40188103,5,5,0,1,0,0,1,1,6,1766,2402188,2758,904,33563,47,0,0,1733946,342637546,1499,0,0
1,1299,50118968,9,10,35,1,0,0,1,1,3,1376,10617956,1138,1549,284001,95,0,1,997921,-2147483648,7869,0,5
1,1300,237513547,12,13,0,0,0,0,1,0,1,1153,9680358,32,618,115500,116,0,1,527780,-2147483648,69131,0,2
1,1301,7555881,11,12,0,1,0,0,1,1,0,277,15359346,187,7671,739338,40,0,0,29998833,-2147483648,1954,0,0
1,1302,205634318,11,11,34,1,0,0,1,1,13,540,1285814,2810,122,19796,145,0,0,16303,144041089,15019,0,7
1,1303,198936816,15,16,22,1,0,0,1,1,1,1419,7054003,1,20585,316814,5,1,0,0,0,0,0,0
1,1304,1540079,6,7,33,1,0,0,1,0,3,880,6313889,31,912,74322,69,0,0,358151,1915364019,2240,0,0
1,1305,13369638,8,8,69,1,0,0,1,1,20,223,4908673,2543,187,31310,160,0,0,23540,600599194,11151,0,1
1,1306,667249073,15,11,32,1,0,0,1,1,0,85,8320044,563,1330,189034,47,0,0,1273455,-2147483648,4604,0,0
1,1307,1660662141,15,10,13,1,0,0,1,0,2,548,29317369,55,4438,709504,36,0,0,18038152,-2147483648,6098,0,0
1,1308,185546187,12,10,0,1,0,0,1,0,0,2,31815339,2041,4466,611586,123,0,1,59866762,-2147483648,21527,0,9
1,1309,204633036,6,20,66,1,0,0,1,1,3,171,52425062,5190,992,270967,141,0,1,4128138,-2147483648,5937,0,1
1,1310,30464350,12,13,36,1,0,0,1,0,15,1873,16000852,3097,3153,397910,59,0,0,10665889,-2147483648,7015,0,0
1,1311,192648052,14,16,79,1,0,0,1,1,8,423,3264963,3034,582,43145,211,1,0,321924,534520153,33600,1,0
1,1312,22088943,9,10,40,1,0,0,1,1,56,7494,8973527,12388,260,23921,161,0,1,173456,390203417,40963,0,2
1,1313,264046920,9,10,125,1,0,0,1,0,68,928,2052571,3347,550,25799,107,0,0,1169798,171702570,5539,0,0
1,1314,24632982,6,6,64,1,0,0,1,1,0,148,6951677,1291,9456,225153,62,0,0,-2147483648,-2147483648,5712,0,0
1,1315,19410587,9,12,0,0,0,0,1,0,0,353,82605417,2160,14211,1766485,149,0,0,192710676,-2147483648,15169,0,0
1,1316,6691429,7,9,142,1,0,0,1,0,6,305,6699375,3774,899,148392,89,1,0,454983,-2147483648,14899,3,0
1,1317,-2147483648,11,19,144,0,0,0,0,1,5,43,180480,196,10,448,274,19,0,556,58105,23551,109,0
1,1318,1287006597,9,10,0,0,0,0,1,0,0,64,69369584,1674,7763,1179931,113,1,0,59868439,-2147483648,17372,2,1
1,1319,-2147483648,15,2,0,0,0,0,0,0,0,42,19,6,0,3,15,0,0,0,5,89,0,0
1,1320,-2147483648,9,3,48,0,0,0,0,0,0,41,40,30,0,6,13,0,0,1,7,465,0,0
1,1321,184644748,3,10,35,1,0,0,1,0,14,939,10109395,1404,766,116483,132,0,1,1071315,-2147483648,28872,0,2
1,1322,1606728,7,14,45,1,0,0,1,1,6,188,5489441,8676,291,43485,46,0,0,245635,1735214883,3871,0,0
1,1323,351564405,10,11,87,0,0,0,1,0,3,376,20651272,426,8094,885906,185,1,0,-2147483648,-2147483648,32401,1,1
1,1324,18296287,10,10,37,1,0,0,1,1,6,1652,17466525,3095,1872,198661,86,0,0,11551330,-2147483648,9144,0,0
1,1325,20824486,3,3,116,1,0,0,1,1,8,999,55492308,40587,990,276070,72,0,1,963272,-2147483648,2266,0,0
1,1326,10768203,11,13,137,1,0,0,1,0,5,693,14494767,380,4198,346692,140,0,0,26284142,-2147483648,70408,0,0
1,1327,6860189,12,13,36,1,0,0,1,0,3,565,171318395,6303,8456,1479251,42,0,0,36512847,-2147483648,3440,0,1
1,1328,25025320,9,9,100,1,0,0,1,0,12,73,390615920,6744,10102,543266,635,0,2,69473754,-2147483648,143309,0,1
1,1329,-2147483648,14,21,148,1,0,0,0,1,10,699,4667,459,0,37,328,2,0,0,266,21042,7,0
1,1330,1688552836,14,3,7,0,0,0,0,0,0,68,20,37,0,2,10,0,0,0,9,152,0,0
1,1331,20824486,3,3,116,1,0,0,1,1,8,999,55492413,40587,990,276070,72,0,1,963272,-2147483648,2266,0,0
1,1332,268332101,10,23,54,1,0,0,1,1,33,50,2286032,8107,80,13395,228,4,0,8512,119161325,33500,2,0
1,1333,18914335,9,18,37,1,0,0,1,1,3,768,3513752,5624,70,23597,234,0,2,7863,396912336,4395,0,2
1,1334,16033149,13,10,10,1,0,0,1,1,0,16,1971168,6946,91,6768,268,0,1,57159,114167630,54079,0,0
1,1335,6716197,8,8,65,1,0,0,1,1,16,19,10206562,533,237,62405,625,0,1,116168,-2147483648,105379,0,4
1,1336,18919774,4,4,102,1,0,0,1,1,0,302,17491474,4178,194,50587,168,0,0,121031,764121668,9996,0,0
1,1337,391093397,7,14,116,1,0,0,1,1,12,38,4734931,4595,164,23971,241,2,0,25932,294792222,39691,3,0
1,1338,28527494,12,3,91,1,0,0,1,1,24,23,1526855,4775,54,9169,113,1,0,13231,42439763,8932,0,1
1,1339,8559032,11,17,3,1,0,0,1,0,0,1480,6768131,9490,635,120937,80,0,1,553149,-2147483648,28079,0,1
1,1340,1435383863,20,25,11,1,0,0,1,1,0,0,2435619,2508,138,19503,118,0,0,41526,198892311,1476,0,0
1,1341,362471749,12,10,70,1,0,0,1,1,17,36,10907035,8241,48,23955,116,0,1,9315,464310757,3558,0,4
1,1342,13336763,14,7,13,1,0,0,1,1,3,115,13635071,1649,745,128522,196,0,0,358788,-2147483648,160658,0,0
1,1343,9538109,6,7,20,1,0,0,1,1,0,1,4118628,2685,188,42584,181,0,0,109533,1109650649,58469,0,0
1,1344,-2147483648,11,22,86,1,0,0,0,1,6,2,19338,327,3,199,129,2,1,40,15203,3821,1,1
1,1345,1417300659,11,25,141,1,0,0,0,1,3,17,61805,3752,0,104,145,6,0,0,2306,1256,1,0
1,1346,248972346,9,23,16,1,0,0,1,1,4,5,189978,1918,0,418,141,3,2,0,38577,2486,0,0
1,1347,-2147483648,18,18,115,0,0,0,0,0,1,297,265545,1288,20,1703,369,15,1,346,14164457,50036,175,0
1,1348,-2147483648,10,15,100,0,0,0,0,0,66,90,99434,668,2,355,138,7,1,13,157135,25899,105,3
1,1349,-2147483648,17,28,145,1,0,0,0,0,24,4915,41054,1688,8,878,339,15,0,39,524528,58429,218,0
1,1350,-2147483648,14,19,114,0,0,0,0,1,0,145,95540,1241,12,1256,73,3,0,277,735216,1325,0,0
1,1351,-2147483648,20,11,150,0,0,0,0,0,1,271,54243,1248,8,1510,200,12,0,49,1901761,3491,23,0
1,1352,-2147483648,7,12,29,1,0,0,1,1,5,131,6382592,766,1471,99652,62,0,0,910208,-2147483648,3774,1,1
1,1353,392407365,10,19,63,1,0,0,1,1,3,91,236642,763,25,1360,820,5,0,1022,606414,294906,8,1
1,1354,9473172,8,9,147,1,0,0,1,0,19,394,16153664,667,1700,289335,178,0,1,2400238,-2147483648,48220,0,3
1,1355,2212872,6,9,0,1,0,0,1,0,0,630,4215524,6829,3,33296,30,0,0,52,643244266,1439,0,0
1,1356,148719531,8,14,51,1,0,0,1,1,12,925,20054,1096,33,931,101,0,0,1135,237768,23284,0,1
1,1357,44442776,9,9,93,1,0,0,1,1,0,818,997498,1094,478,20864,185,0,0,404564,141957276,53553,0,0
1,1358,1891317711,8,9,58,1,0,0,1,1,0,768,953937,925,380,48875,233,2,0,557888,575609507,25449,4,0
1,1359,49595985,10,3,126,1,0,0,1,1,24,127,1204861,1293,898,33248,81,0,0,8942162,90918011,8714,0,0
1,1360,230573666,10,15,41,1,0,0,1,1,0,345,1683671,4916,105,17250,178,1,0,13204,134144645,22370,0,5
1,1361,1362458635,12,19,17,0,0,0,1,1,0,1853,171611,727,9,381,52,0,0,204,269216,5971,1,0
1,1362,50949580,12,13,30,0,0,0,1,1,3,6487,2981189,2470,633,68238,75,0,0,743924,-2147483648,12871,0,0
1,1363,-2147483648,12,16,104,1,0,0,0,0,0,89,14932,290,3,167,98,1,1,28,13943,2682,0,1
1,1364,290586817,14,24,108,1,0,0,1,1,18,393,97536,1792,17,467,130,2,0,209,136563,11831,15,0
1,1365,299938717,12,19,110,1,0,0,1,1,4,357,277660,4204,98,3461,279,2,3,11360,2983769,39793,2,9
1,1366,265207745,9,10,111,1,0,0,1,1,13,1354,1899695,4129,502,24970,105,0,0,1013017,171221020,7100,0,1
1,1367,-2147483648,10,15,113,1,0,0,1,1,1,866,1492457,694,461,53745,212,3,0,1071110,573019570,20053,6,0
1,1368,-2147483648,12,0,86,0,0,0,0,0,0,537,25,0,0,0,0,0,0,0,0,0,0,0
1,1369,1680954280,11,12,69,1,0,0,0,0,0,97,542120,287,13,1089,156,2,1,272,953722,4724,1,1
1,1370,245776778,8,8,111,1,0,0,1,1,3,92,12061803,1945,2381,176051,156,1,0,6948260,-2147483648,10973,1,1
1,1371,-2147483648,6,6,11,0,0,0,1,1,0,548,5148675,1464,2544,190188,34,0,0,54828996,-2147483648,1359,0,0
1,1372,75874396,8,8,46,1,0,0,1,1,14,1577,9924454,491,3056,221126,82,0,0,7062936,-2147483648,16861,0,3
1,1373,-2147483648,15,24,138,0,0,0,0,1,0,6765,1187,16,1,39,128,3,1,18,450,9016,26,1
1,1374,298503936,10,14,102,1,0,0,1,1,18,672,344172,3101,149,8089,214,1,2,15520,10103287,24415,2,6
1,1375,-2147483648,9,4,9,0,0,0,0,0,0,1103,1252,4,4,74,25,0,0,833,18864,2717,1,0
1,1376,219993136,9,12,11,0,0,0,1,1,1,1082,9822538,486,667,115826,121,0,1,707904,-2147483648,55789,0,2
1,1377,46311216,9,9,38,1,0,0,1,1,7,1111,2833172,5904,556,25290,105,0,1,974807,344222809,10815,0,9
1,1378,29135992,12,20,43,1,0,0,1,1,3,335,1229491,2673,148,8150,87,0,0,34914,82390002,3605,0,1
1,1379,337193612,10,11,79,0,0,0,1,0,0,467,24681754,626,8703,990473,175,1,0,-2147483648,-2147483648,30526,1,1
1,1380,-2147483648,19,14,31,0,0,0,0,1,2,2815,37227,212,212,8593,103,0,0,73212,61310916,37408,2,0
1,1381,47984632,10,11,49,1,0,0,1,1,3,932,2950958,6764,460,23029,121,0,2,767338,344656053,13361,0,11
1,1382,144008902,17,19,94,1,0,0,1,1,0,496,3940225,2330,330,36378,94,0,0,149783,709797369,5962,0,0
1,1383,-2147483648,11,12,124,1,0,0,1,1,9,448,11916,89,81,1165,253,1,0,6714,224560,114378,2,0
1,1384,19430524,8,9,93,1,0,0,1,1,0,177,24353371,1010,3720,979114,73,1,0,8553873,-2147483648,3365,1,0
1,1385,304442635,8,15,145,1,0,0,1,1,18,356,325421,5027,92,3853,308,3,3,11747,3610106,29500,3,12
1,1386,481875733,16,18,53,1,0,0,1,1,6,171,955120,1746,73,9574,126,1,0,44888,694570512,5404,0,1
1,1387,86877443,7,8,44,1,0,0,1,1,29,744,4841016,481,878,72129,76,0,0,387123,1785783569,3492,0,0
1,1388,21273026,7,9,94,1,0,0,1,0,0,181,25109114,1125,3607,964871,74,1,0,7023084,-2147483648,2965,1,0
1,1389,13972901,14,1,11,1,0,0,1,0,0,2001,13290689,172,3539,437627,65,0,0,37128152,-2147483648,4201,0,1
1,1390,34183600,8,9,110,1,0,0,1,1,7,1065,268636,1808,35,1732,210,1,1,1864,5713443,56354,11,3
1,1391,1713049446,12,10,42,0,0,0,0,0,0,47,81380,560,23,1254,129,0,0,1414,1880257,15554,6,0
1,1392,1500531066,7,11,18,0,0,0,1,1,10,111,57955,528,24,1166,40,0,0,632,488842,853,0,0
1,1393,-2147483648,16,18,41,1,0,0,0,0,2,506,169149,298,415,8964,297,0,0,433371,47880450,114412,6,1
1,1394,30051582,10,13,122,1,0,0,1,1,0,727,8695873,421,2682,355746,88,0,0,10814762,-2147483648,21669,0,0
1,1395,247516959,10,14,31,1,0,0,1,1,33,2632,1106868,6539,183,19990,111,0,0,64413,159404544,15805,0,7
1,1396,-2147483648,12,9,122,0,0,0,0,1,0,3740,1970,51,6,42,48,0,0,158,1639,6033,0,0
1,1397,328344088,11,11,43,1,0,0,1,1,7,125,7722770,2311,467,76238,204,0,1,504605,-2147483648,26678,0,1
1,1398,373908198,13,11,111,1,0,0,1,1,7,1313,99430,2736,97,3903,259,1,1,4486,10427731,97748,21,1
1,1399,375586862,14,11,106,1,0,0,1,1,16,1326,91485,2400,94,3674,233,1,1,4219,8530416,82468,17,1
1,1400,316546194,10,12,71,1,0,0,1,1,2,42,8963774,6908,291,24027,123,0,1,9036343,415192858,5941,0,5
1,1401,47324031,12,14,75,1,0,0,1,1,56,1765,4481442,10229,161,17069,173,0,2,84514,354988156,25823,0,16
1,1402,1705536334,11,6,22,0,0,0,0,0,0,3914,88199,422,37,1705,42,0,0,2994,1618072,14234,0,0
1,1403,1522575711,7,9,7,0,0,0,1,1,0,144,55572,188,34,1519,44,0,0,869,695792,1593,0,0
1,1404,489973830,10,8,54,1,0,0,1,1,7,591,90476,1767,48,1483,94,0,0,2178,1058315,12608,0,2
1,1405,7252650,8,10,46,1,0,0,1,1,8,444,9205626,3140,353,79444,466,0,1,243374,-2147483648,82877,0,3
1,1406,14253018,12,3,39,1,0,0,1,0,0,1389,16942877,445,3593,623256,67,0,0,27033522,-2147483648,3750,0,0
1,1407,193284885,12,16,41,1,0,0,1,1,12,920,1445262,4367,3962,61950,204,0,2,2138,1483644,11648,0,12
1,1408,707105050,9,10,80,1,0,0,1,1,7,66,150446,595,149,3476,56,0,0,17945,2913854,1576,0,0
1,1409,-2147483648,14,13,125,0,0,0,0,1,9,1667,8870,1104,9,394,174,0,0,87,44247,53282,12,2
1,1410,30273199,12,22,40,1,0,0,1,1,6,450,618023,1683,137,6933,89,0,0,28649,69010212,4371,0,1
1,1411,278855467,9,13,140,1,0,0,1,1,6,278,13990838,684,1580,307898,135,0,0,2651300,-2147483648,34237,0,2
1,1412,292071949,12,8,23,1,0,0,1,1,4,777,47668,162,49,2721,75,0,0,2653,958836,4172,0,1
1,1413,-2147483648,14,5,139,1,0,0,0,0,0,266,6657,271,4,122,46,0,0,11,13544,3538,1,0
1,1414,-2147483648,17,18,114,0,0,0,0,1,1,268,233285,1279,18,1618,313,12,0,333,11616210,40792,141,0
1,1415,-2147483648,7,0,86,0,0,0,0,0,0,6835,205,0,0,0,0,0,0,0,0,0,0,0
1,1416,40902150,7,6,29,1,0,0,1,1,6,809,876204,42,6,13944,48,0,0,62,8658,3110,0,0
1,1417,196363450,11,12,57,1,0,0,1,1,12,232,240655,1333,102,4852,116,0,0,9083,5558074,17119,0,0
1,1418,540982474,10,9,72,1,0,0,1,0,0,222,276645281,4633,8315,595705,446,0,1,53248534,-2147483648,100026,0,1
1,1419,-2147483648,12,11,112,0,0,0,0,1,2,4328,92213,209,69,2762,361,18,0,34035,12719452,88029,145,0
1,1420,-2147483648,16,27,141,0,0,0,0,0,0,4738,39566,1627,8,846,327,14,0,38,505509,56328,210,0
1,1421,297471987,11,11,97,1,0,0,1,1,18,714,752772,10564,50,2780,437,2,6,2323,3641779,120265,1,39
1,1422,23801415,9,11,133,1,0,0,1,0,0,2681,202282,9431,0,7,0,0,0,25,3472,14,0,0
1,1423,230467552,9,18,108,1,0,0,1,0,0,1661,4612341,1792,528,70953,246,0,1,443102,-2147483648,79530,0,7
1,1424,1229459227,8,9,4,0,0,0,1,0,0,69,67323900,1642,7579,1171310,112,1,0,57482625,-2147483648,16715,1,0
1,1425,1428746959,16,21,7,0,0,0,1,1,2,824,1643695,1719,93,13169,91,0,0,28019,134194027,3220,0,0
1,1426,137454819,8,9,50,1,0,0,1,1,29,664,3968080,748,858,70830,79,0,0,404293,1708984396,4234,0,0
1,1427,-2147483648,10,3,45,0,0,0,0,0,0,40,24194,147,6,272,26,0,0,67,135310,2157,0,0
1,1428,47626708,8,9,41,1,0,0,1,1,8,1343,14435698,4494,1502,283327,93,0,1,994973,-2147483648,7392,0,5
1,1429,89591144,6,7,103,1,0,0,1,1,36,3561,6278036,5200,864,114569,100,0,0,580392,-2147483648,28515,1,0
1,1430,234700365,11,12,5,0,0,0,1,0,0,1118,9618662,128,676,116403,114,0,1,667801,-2147483648,65001,0,2
1,1431,324714110,10,10,44,1,0,0,1,1,3,1880,7034624,3565,572,76888,144,0,0,593701,-2147483648,23871,0,1
1,1432,1147707754,15,6,8,1,0,0,1,0,0,1074,23886816,59,4152,602532,45,0,0,25196336,-2147483648,5561,0,0
1,1433,20040661,10,11,136,1,0,0,1,0,3,549,206418,608,47,1112,100,0,0,2178,645987,4644,0,0
1,1434,-2147483648,12,6,76,1,0,0,1,1,7,1566,162898,530,53,2913,68,0,0,7686,5483165,2457,0,0
1,1435,43736387,13,13,38,0,0,0,1,0,0,499,594219,763,40,12471,66,0,0,3410,213092,6617,0,0
1,1436,-2147483648,17,23,146,0,0,0,0,1,1,3686,44544,1571,8,1045,302,14,0,42,888971,43892,166,0
1,1437,671477723,12,18,53,1,0,0,1,1,7,278,146202,359,189,7133,65,0,0,23070,6290163,9037,0,0
1,1438,64431535,11,12,3,0,0,0,1,0,0,245,77612962,826,51117,6130576,73,0,0,2032510425,-2147483648,20291,0,0
1,1439,433311760,8,15,56,1,0,0,1,1,3,106,203067,1116,26,1201,626,4,0,1173,689233,220178,6,1
1,1440,-2147483648,13,17,109,0,0,0,0,0,0,138,89516,1164,11,1177,69,3,0,259,688844,1270,0,0
1,1441,241461654,9,9,69,0,0,0,1,1,1,41,372576,812,4,272,34,0,0,30,130769,330,0,0
1,1442,82461323,8,14,103,1,0,0,1,1,0,582,19398849,1741,1871,334497,90,0,0,5447118,-2147483648,6224,0,0
1,1443,291586362,13,9,35,1,0,0,1,1,18,693,89782,556,41,2230,90,0,0,2007,575344,3488,0,1
1,1444,-2147483648,13,2,81,0,0,0,0,0,0,1710,372,70,0,8,127,5,0,3,15,10824,14,0
1,1445,30469395,15,10,65,1,0,0,1,0,0,633,327987,2070,42,1446,55,0,0,1276,445502,1918,0,0
1,1446,48669827,10,10,105,1,0,0,1,1,0,938,812680,1391,588,23645,198,0,0,527120,163599612,64095,0,0
1,1447,77454269,6,7,108,1,0,0,1,1,36,3084,6339722,4991,869,119521,98,0,0,562032,-2147483648,26522,1,0
1,1448,-2147483648,11,3,75,0,0,0,0,0,0,517,55,4,0,9,102,7,0,0,47,2424,13,0
1,1449,32654140,10,9,77,1,0,0,1,1,0,951,133658,1232,50,1663,142,1,0,1785,1461054,39002,7,2
1,1450,-2147483648,12,17,85,0,0,0,0,1,3,2398,789,96,4,111,74,1,0,9,3826,3618,8,0
1,1451,-2147483648,14,14,33,0,0,0,0,1,2,872,230426,474,438,5268,364,0,0,612814,11971297,142853,8,0
1,1452,32478437,6,7,17,1,0,0,1,1,6,4205,5201369,6860,630,29456,95,0,0,1069226,362899093,18309,0,1
1,1453,304446198,15,9,23,1,0,0,1,1,4,563,123084,1400,111,2076,98,0,0,4709,1190735,9513,0,2
1,1454,-2147483648,16,18,96,0,0,0,0,1,0,2748,34651,109,39,1366,74,3,0,6694,3031702,4479,18,1
1,1455,1841129284,15,11,52,0,0,0,1,0,0,3324,98629,690,25,1316,47,0,0,1744,43290174,1315,0,0
1,1456,353992963,7,6,23,1,0,0,1,1,0,603,7837361,2663,4100,237859,35,0,0,100281265,-2147483648,2307,0,0
1,1457,390422022,8,7,49,1,0,0,1,1,7,20,318949,1329,79,3051,135,0,0,30878,3244462,21396,0,0
1,1458,-2147483648,10,11,98,1,0,0,1,1,7,435,180834,657,115,4069,128,0,0,15657,7077274,81037,0,1
1,1459,316754162,10,9,40,1,0,0,1,1,0,244,6453172,1920,483,70183,136,0,1,528589,-2147483648,14924,0,2
1,1460,95133974,10,14,7,1,0,0,1,1,6,1266,7082232,7855,1528,151953,68,0,1,26203653,-2147483648,21709,0,1
1,1461,353856161,12,11,39,1,0,0,1,1,6,137,7651102,2491,503,79707,155,0,1,543869,-2147483648,22486,0,1
1,1462,266110802,9,11,100,1,0,0,1,1,13,1685,1780766,4737,465,24326,103,0,0,891051,170846401,8314,0,1
1,1463,26962854,12,5,91,1,0,0,1,1,7,1794,1275612,3655,168,9838,149,1,0,278789,40811757,16336,0,1
1,1464,295504646,17,20,47,1,0,0,1,1,18,757,189707,1394,125,5284,139,0,0,10848,5900975,40767,0,1
1,1465,-2147483648,11,1,58,0,0,0,0,0,0,686,58,0,0,0,0,0,0,0,0,0,0,0
1,1466,133942661,8,7,28,1,0,0,1,1,16,793,4606668,2789,503,68743,86,0,1,491261,-2147483648,13754,1,2
1,1467,248652305,12,18,87,0,0,0,1,1,1,1690,4887257,1190,486,74298,230,0,1,269099,-2147483648,92078,0,6
1,1468,-2147483648,10,13,38,0,0,0,0,0,0,1819,342,16,2,19,48,1,0,13,562,4507,23,0
1,1469,359838991,13,19,120,1,0,0,1,0,0,1573,3201006,1649,628,81234,245,0,1,384064,-2147483648,82287,0,7
1,1470,41332831,13,13,67,1,0,0,1,0,0,761,79886,1442,67,1677,124,0,0,7401,748340,12535,0,0
1,1471,249186905,9,5,63,1,0,0,1,1,7,832,210335,1558,192,10173,88,0,0,25440,19631483,9641,0,1
1,1472,1398302058,9,14,3,0,0,0,1,1,0,2280,19449,204,11,617,45,0,0,679,499864,6613,1,0
1,1473,826601510,14,19,78,1,0,0,1,1,12,654,633321,2968,172,10889,133,0,1,65332,57977489,8783,0,2
1,1474,1264596234,9,11,136,1,0,0,1,1,0,1268,458501,356,97,6549,119,0,0,2400,1562641,10722,0,0
1,1475,-2147483648,14,18,114,1,0,0,0,1,2,6,29477,2374,132,5399,107,0,0,44283,37086572,48212,1,1
1,1476,231348257,13,9,123,0,0,0,1,1,15,736,370048,422,45,2173,59,0,0,3417,1732316,3038,0,0
1,1477,6362080,10,11,77,1,0,0,1,0,6,456,272394,2567,37,1445,102,1,1,3036,1526844,5997,7,2
1,1478,189553589,10,11,1,1,0,0,1,1,0,59,1751196,2706,486,45810,100,0,0,372469,1882342608,24583,0,1
1,1479,463447411,14,16,90,1,0,0,1,0,0,1071,4926309,1283,864,117566,178,0,1,683821,-2147483648,56105,0,5
1,1480,-2147483648,8,1,52,0,0,0,0,0,0,4694,186,0,0,0,0,0,0,0,0,0,0,0
1,1481,51180773,12,13,39,0,0,0,1,1,0,227,628482,2401,42,11174,125,0,0,2034,969987,16918,0,1
1,1482,28702836,14,25,33,1,0,0,1,1,22,394,661876,3237,106,5301,120,0,0,23783,73574434,13611,0,1
1,1483,253861403,10,11,112,1,0,0,1,1,2,4900,579644,4471,154,5821,85,1,0,24024,13728908,4718,1,0
1,1484,32751944,9,9,85,1,0,0,1,0,9,1001,143255,1272,47,1615,160,1,0,1694,1639926,45525,9,2
1,1485,-2147483648,14,5,139,1,0,0,0,0,9,262,6569,248,4,114,42,0,0,9,12638,2174,1,0
1,1486,18543400,6,5,21,1,0,0,1,0,0,209,530017,1206,84,6149,41,0,0,4616,5730515,1437,0,0
1,1487,12938790,13,3,40,1,0,0,1,1,0,1775,12664130,161,3722,360282,87,0,0,36612149,-2147483648,24123,0,1
1,1488,384680071,9,14,72,1,0,0,1,1,16,114,657559,2646,63,2681,138,0,1,15977,2325299,14645,0,1
1,1489,2058420116,11,17,87,0,0,0,1,1,0,96,135310,1153,36,1429,170,1,1,974,1015648,16662,5,9
1,1490,1688552836,14,3,7,0,0,0,1,1,0,68,20,37,0,2,10,0,0,0,9,152,0,0
1,1491,143175447,5,10,35,1,0,0,1,1,3,2549,8047498,1778,734,102439,116,0,0,1000665,-2147483648,22351,0,2
1,1492,197381813,13,15,39,1,0,0,1,1,12,708,2956345,931,8210,128748,64,0,0,4927,4256112,6314,0,0
1,1493,12330143,13,6,67,1,0,0,1,1,0,1471,13177453,222,3855,356472,101,0,0,33716108,-2147483648,37102,0,0
1,1494,503069808,14,16,43,1,0,0,1,1,17,160,686248,1691,103,9635,139,1,0,66558,681171700,8571,0,1
1,1495,154557602,21,23,118,1,0,0,1,1,1,423,4046300,3014,328,35491,129,0,0,157372,633801167,12244,0,1
1,1496,253160787,10,5,64,1,0,0,1,1,4,675,143981,1079,146,6098,98,0,0,15766,9966756,14062,0,0
1,1497,-2147483648,13,6,32,1,0,0,0,1,1,51,1050970,720,242,15861,88,0,0,133114,401514560,9339,0,1
1,1498,-2147483648,17,7,66,1,0,0,0,1,0,3334,10722,36,31,538,158,0,0,2497,933087,18418,5,0
1,1499,-2147483648,17,18,116,0,0,0,0,0,0,288,262575,1249,20,1659,366,15,1,354,13671995,49111,172,0
1,1500,197674023,11,10,49,1,0,0,1,1,12,820,3661121,335,10527,162600,77,0,0,5884,442674,18661,0,0
1,1501,23694432,7,10,137,1,0,0,1,1,0,474,16351084,848,1721,280036,175,0,1,3115337,-2147483648,45852,0,3
1,1502,-2147483648,15,15,88,1,0,0,0,0,2,431,18332,21,106,4254,277,12,0,35681,29867532,46775,157,0
1,1503,20765027,6,9,7,1,0,0,1,1,0,609,4122920,6459,60,34256,48,0,0,31409,632652385,4572,1,0
1,1504,40548864,11,5,95,1,0,0,1,1,22,97,1411425,2816,680,26110,131,0,0,6547141,97185125,20943,0,0
1,1505,-2147483648,12,14,60,1,0,0,0,1,0,453,2844,132,8,233,54,0,0,466,211291,1654,1,0
1,1506,286012844,13,10,112,1,0,0,1,1,68,114,1920703,2381,32,7566,52,0,0,1588,86780693,2134,0,0
1,1507,8758887,10,14,42,0,0,0,1,0,6,258,794689,1935,60,10132,91,0,0,6793,3185542,7366,0,0
1,1508,210513959,4,13,65,1,0,0,1,1,0,229,5938323,587,1575,311953,46,0,0,3680473,-2147483648,4334,0,0
1,1509,1891844659,13,11,83,1,0,0,1,0,0,286,283572,1564,152,8136,81,0,0,21817,60544181,2304,0,0
1,1510,-2147483648,19,21,15,0,0,0,0,1,3,6983,8531,28,22,704,183,9,0,1363,539428,8790,53,0
1,1511,1727038830,9,16,76,1,0,0,0,0,0,173,179222,1108,57,2926,230,0,0,3808,3946046,32913,10,1
1,1512,381378420,10,16,79,1,0,0,1,1,18,157,787192,3262,53,2425,140,0,1,8378,1801868,11041,0,1
1,1513,293659626,12,10,42,1,0,0,1,1,18,902,181175,585,115,6799,90,0,0,9580,7680455,10437,0,0
1,1514,40940740,13,12,66,1,0,0,1,0,0,717,79661,1407,62,1606,122,0,0,6293,393230,12210,0,0
1,1515,-2147483648,22,25,94,1,0,0,1,1,0,69,91350,238,61,2128,283,0,0,1623,14286383,62505,0,0
